       200       231          # No. of minima already found, no. of minima to be found in consecutive run
  0.300000E-02  0.150000E+00  # delta_enthalpy, delta_fingerprint
00049 -0.79028011875838740E+01 -0.79028011875838740E+01     2     1   0.0000000E+00  0.0000000E+00
00050 -0.78962639749404024E+01 -0.78962639749404024E+01    10     1   0.0000000E+00  0.0000000E+00
00051 -0.78916172493769583E+01 -0.78916172493769583E+01     2     2   0.0000000E+00  0.0000000E+00
00052 -0.78859706518704673E+01 -0.78859706518704673E+01     2     8   0.0000000E+00  0.0000000E+00
00053 -0.78818289536192800E+01 -0.78818289536192800E+01     6     1   0.0000000E+00  0.0000000E+00
00054 -0.78774748537062633E+01 -0.78774748537062633E+01     8     1   0.0000000E+00  0.0000000E+00
00055 -0.78705119585131111E+01 -0.78705119585131111E+01    12     2   0.0000000E+00  0.0000000E+00
00056 -0.78659174080778724E+01 -0.78659174080778724E+01    10     1   0.0000000E+00  0.0000000E+00
00057 -0.78606582575924371E+01 -0.78606582575924371E+01     6     1   0.0000000E+00  0.0000000E+00
00058 -0.78557193824852103E+01 -0.78557193824852103E+01     8     2   0.0000000E+00  0.0000000E+00
00059 -0.78503389240602903E+01 -0.78503389240602903E+01    13     1   0.0000000E+00  0.0000000E+00
00060 -0.78471176025090701E+01 -0.78471176025090701E+01     4     1   0.0000000E+00  0.0000000E+00
00061 -0.78434487160052564E+01 -0.78434487160052564E+01    18     1   0.0000000E+00  0.0000000E+00
00062 -0.78395435311731685E+01 -0.78395435311731685E+01     7     1   0.0000000E+00  0.0000000E+00
00063 -0.78333238921746950E+01 -0.78333238921746950E+01     8     1   0.0000000E+00  0.0000000E+00
00064 -0.78277297980328031E+01 -0.78277297980328031E+01    18     1   0.0000000E+00  0.0000000E+00
00065 -0.78234022681489668E+01 -0.78234022681489668E+01    19     1   0.0000000E+00  0.0000000E+00
00066 -0.78184673622450394E+01 -0.78184673622450394E+01     5     1   0.0000000E+00  0.0000000E+00
00067 -0.78147178534843009E+01 -0.78147178534843009E+01     5     2   0.0000000E+00  0.0000000E+00
00068 -0.78092416411627905E+01 -0.78092416411627905E+01    16     1   0.0000000E+00  0.0000000E+00
00069 -0.78034794620908654E+01 -0.78034794620908654E+01    29     1   0.0000000E+00  0.0000000E+00
00070 -0.77978189516219372E+01 -0.77978189516219372E+01     7     2   0.0000000E+00  0.0000000E+00
00071 -0.77927834936831717E+01 -0.77927834936831717E+01    33     1   0.0000000E+00  0.0000000E+00
00072 -0.77874243076834544E+01 -0.77874243076834544E+01     6     2   0.0000000E+00  0.0000000E+00
00073 -0.77839520988933968E+01 -0.77839520988933968E+01    19     1   0.0000000E+00  0.0000000E+00
00074 -0.77809488500735009E+01 -0.77809488500735009E+01    20     1   0.0000000E+00  0.0000000E+00
00075 -0.77748208094160285E+01 -0.77748208094160285E+01    31     1   0.0000000E+00  0.0000000E+00
00076 -0.77706126043295356E+01 -0.77706126043295356E+01     7     1   0.0000000E+00  0.0000000E+00
00077 -0.77670758723105155E+01 -0.77670758723105155E+01    10     1   0.0000000E+00  0.0000000E+00
00078 -0.77625615107402473E+01 -0.77625615107402473E+01    27     1   0.0000000E+00  0.0000000E+00
00079 -0.77590204698470115E+01 -0.77590204698470115E+01    12     1   0.0000000E+00  0.0000000E+00
00080 -0.77538892499960186E+01 -0.77538892499960186E+01    37     1   0.0000000E+00  0.0000000E+00
00081 -0.77500521904897228E+01 -0.77500521904897228E+01    34     1   0.0000000E+00  0.0000000E+00
00082 -0.77450775414448563E+01 -0.77450775414448563E+01    34     1   0.0000000E+00  0.0000000E+00
00083 -0.77404652589012546E+01 -0.77404652589012546E+01    11     1   0.0000000E+00  0.0000000E+00
00084 -0.77371962515175579E+01 -0.77371962515175579E+01    37     1   0.0000000E+00  0.0000000E+00
00085 -0.77334089849731162E+01 -0.77334089849731162E+01    20     1   0.0000000E+00  0.0000000E+00
00086 -0.77296767087286744E+01 -0.77296767087286744E+01    42     1   0.0000000E+00  0.0000000E+00
00087 -0.77238080198344106E+01 -0.77238080198344106E+01    31     1   0.0000000E+00  0.0000000E+00
00088 -0.77191022463172922E+01 -0.77191022463172922E+01    71     1   0.0000000E+00  0.0000000E+00
00089 -0.77133233093052009E+01 -0.77133233093052009E+01    81     1   0.0000000E+00  0.0000000E+00
00090 -0.77073892468573613E+01 -0.77073892468573613E+01    26     1   0.0000000E+00  0.0000000E+00
00091 -0.77043425213532455E+01 -0.77043425213532455E+01    53     1   0.0000000E+00  0.0000000E+00
00092 -0.77011006780630096E+01 -0.77011006780630096E+01    17     1   0.0000000E+00  0.0000000E+00
00093 -0.76978479154861184E+01 -0.76978479154861184E+01    88     1   0.0000000E+00  0.0000000E+00
00094 -0.76929786025705136E+01 -0.76929786025705136E+01    44     1   0.0000000E+00  0.0000000E+00
00095 -0.76898227877799537E+01 -0.76898227877799537E+01    36     1   0.0000000E+00  0.0000000E+00
00096 -0.76867549146254870E+01 -0.76867549146254870E+01    27     1   0.0000000E+00  0.0000000E+00
00097 -0.76834319393432819E+01 -0.76834319393432819E+01    76     1   0.0000000E+00  0.0000000E+00
00098 -0.76793819374787002E+01 -0.76793819374787002E+01    20     1   0.0000000E+00  0.0000000E+00
00099 -0.76762124147228814E+01 -0.76762124147228814E+01    31     1   0.0000000E+00  0.0000000E+00
00100 -0.76728309308565965E+01 -0.76728309308565965E+01    57     1   0.0000000E+00  0.0000000E+00
00101 -0.76689196326902742E+01 -0.76689196326902742E+01   110     1   0.0000000E+00  0.0000000E+00
00102 -0.76640817167927651E+01 -0.76640817167927651E+01    20     1   0.0000000E+00  0.0000000E+00
00103 -0.76607758701720687E+01 -0.76607758701720687E+01    61     1   0.0000000E+00  0.0000000E+00
00104 -0.76577088367963357E+01 -0.76577088367963357E+01    32     1   0.0000000E+00  0.0000000E+00
00105 -0.76545357071453024E+01 -0.76545357071453024E+01    92     1   0.0000000E+00  0.0000000E+00
00106 -0.76512241276094484E+01 -0.76512241276094484E+01    29     1   0.0000000E+00  0.0000000E+00
00107 -0.76479902967585609E+01 -0.76479902967585609E+01   114     1   0.0000000E+00  0.0000000E+00
00108 -0.76438495869615979E+01 -0.76438495869615979E+01    19     1   0.0000000E+00  0.0000000E+00
00109 -0.76397701195622663E+01 -0.76397701195622663E+01   153     1   0.0000000E+00  0.0000000E+00
00110 -0.76350043927102558E+01 -0.76350043927102558E+01    29     1   0.0000000E+00  0.0000000E+00
00111 -0.76309713190414517E+01 -0.76309713190414517E+01   125     1   0.0000000E+00  0.0000000E+00
00112 -0.76263748507944991E+01 -0.76263748507944991E+01    58     1   0.0000000E+00  0.0000000E+00
00113 -0.76214413107693320E+01 -0.76214413107693320E+01   134     1   0.0000000E+00  0.0000000E+00
00114 -0.76169232321134350E+01 -0.76169232321134350E+01    98     1   0.0000000E+00  0.0000000E+00
00115 -0.76125268424889967E+01 -0.76125268424889967E+01    40     1   0.0000000E+00  0.0000000E+00
00116 -0.76092865965835941E+01 -0.76092865965835941E+01    81     1   0.0000000E+00  0.0000000E+00
00117 -0.76062456393476445E+01 -0.76062456393476445E+01    50     1   0.0000000E+00  0.0000000E+00
00118 -0.76015918120231376E+01 -0.76015918120231376E+01   171     1   0.2370763-309  0.0000000E+00
00119 -0.75970665289968249E+01 -0.75970665289968249E+01    66     1   0.0000000E+00  0.0000000E+00
00120 -0.75926613123145099E+01 -0.75926613123145099E+01    87     1   0.0000000E+00  0.0000000E+00
00121 -0.75892433256069554E+01 -0.75892433256069554E+01    73     1   0.0000000E+00  0.0000000E+00
00122 -0.75847853493442736E+01 -0.75847853493442736E+01    47     1   0.0000000E+00  0.0000000E+00
00123 -0.75805211809724984E+01 -0.75805211809724984E+01   101     1   0.0000000E+00  0.0000000E+00
00124 -0.75771639027091018E+01 -0.75771639027091018E+01    34     1   0.0000000E+00  0.0000000E+00
00125 -0.75733844457253570E+01 -0.75733844457253570E+01    89     1   0.0000000E+00  0.0000000E+00
00126 -0.75697694285915818E+01 -0.75697694285915818E+01   106     1   0.0000000E+00  0.0000000E+00
00127 -0.75654120941745377E+01 -0.75654120941745377E+01    38     1   0.0000000E+00  0.0000000E+00
00128 -0.75615615558835607E+01 -0.75615615558835607E+01   145     1   0.0000000E+00  0.0000000E+00
00129 -0.75562374593629000E+01 -0.75562374593629000E+01    29     1   0.0000000E+00  0.0000000E+00
00130 -0.75524303847428449E+01 -0.75524303847428449E+01    79     1   0.0000000E+00  0.0000000E+00
00131 -0.75488477830957432E+01 -0.75488477830957432E+01    49     1   0.0000000E+00  0.0000000E+00
00132 -0.75454607072138238E+01 -0.75454607072138238E+01    64     1   0.0000000E+00  0.0000000E+00
00133 -0.75415039363961567E+01 -0.75415039363961567E+01    34     1   0.0000000E+00  0.0000000E+00
00134 -0.75383072789288761E+01 -0.75383072789288761E+01    90     1   0.0000000E+00  0.0000000E+00
00135 -0.75323895048150122E+01 -0.75323895048150122E+01    66     1   0.0000000E+00  0.0000000E+00
00136 -0.75289295106427803E+01 -0.75289295106427803E+01    59     1   0.0000000E+00  0.0000000E+00
00137 -0.75253388552271625E+01 -0.75253388552271625E+01    30     1   0.0000000E+00  0.0000000E+00
00138 -0.75202856090264092E+01 -0.75202856090264092E+01    81     1   0.0000000E+00  0.0000000E+00
00139 -0.75162112058605892E+01 -0.75162112058605892E+01    71     1   0.0000000E+00  0.0000000E+00
00140 -0.75105289147999770E+01 -0.75105289147999770E+01    39     1   0.0000000E+00  0.0000000E+00
00141 -0.75067801080930963E+01 -0.75067801080930963E+01    60     1   0.0000000E+00  0.0000000E+00
00142 -0.75036272565278361E+01 -0.75036272565278361E+01    25     1   0.0000000E+00  0.0000000E+00
00143 -0.75004699513487552E+01 -0.75004699513487552E+01    30     1   0.0000000E+00  0.0000000E+00
00144 -0.74962461555745508E+01 -0.74962461555745508E+01    44     1   0.0000000E+00  0.0000000E+00
00145 -0.74931102454263172E+01 -0.74931102454263172E+01    41     1   0.0000000E+00  0.0000000E+00
00146 -0.74898689636177043E+01 -0.74898689636177043E+01    11     1   0.0000000E+00  0.0000000E+00
00147 -0.74851920690537534E+01 -0.74851920690537534E+01    56     1   0.0000000E+00  0.0000000E+00
00148 -0.74809290522838587E+01 -0.74809290522838587E+01    64     1   0.0000000E+00  0.0000000E+00
00149 -0.74775200274606801E+01 -0.74775200274606801E+01    23     1   0.0000000E+00  0.0000000E+00
00150 -0.74732638477720856E+01 -0.74732638477720856E+01    29     1   0.0000000E+00  0.0000000E+00
00151 -0.74697403078188680E+01 -0.74697403078188680E+01    26     1   0.0000000E+00  0.0000000E+00
00152 -0.74655162646584214E+01 -0.74655162646584214E+01    40     1   0.0000000E+00  0.0000000E+00
00153 -0.74607624937090762E+01 -0.74607624937090762E+01    19     1   0.0000000E+00  0.0000000E+00
00154 -0.74574778434635611E+01 -0.74574778434635611E+01    18     1   0.0000000E+00  0.0000000E+00
00155 -0.74516598702599790E+01 -0.74516598702599790E+01    59     1   0.0000000E+00  0.0000000E+00
00156 -0.74458752505426924E+01 -0.74458752505426924E+01     2     1   0.0000000E+00  0.0000000E+00
00157 -0.74428234236685675E+01 -0.74428234236685675E+01    21     1   0.0000000E+00  0.0000000E+00
00158 -0.74395631186369444E+01 -0.74395631186369444E+01    30     1   0.0000000E+00  0.0000000E+00
00159 -0.74328788002843469E+01 -0.74328788002843469E+01    26     1   0.0000000E+00  0.0000000E+00
00160 -0.74281465917661729E+01 -0.74281465917661729E+01    11     1   0.0000000E+00  0.0000000E+00
00161 -0.74249245441547389E+01 -0.74249245441547389E+01    26     1   0.0000000E+00  0.0000000E+00
00162 -0.74217836693732382E+01 -0.74217836693732382E+01     6     1   0.0000000E+00  0.0000000E+00
00163 -0.74176685741355453E+01 -0.74176685741355453E+01    25     1   0.0000000E+00  0.0000000E+00
00164 -0.74124759250173931E+01 -0.74124759250173931E+01    20     1   0.0000000E+00  0.0000000E+00
00165 -0.74077407925231373E+01 -0.74077407925231373E+01    14     1   0.0000000E+00  0.0000000E+00
00166 -0.74044050759998532E+01 -0.74044050759998532E+01     6     1   0.0000000E+00  0.0000000E+00
00167 -0.74010852008253334E+01 -0.74010852008253334E+01    12     1   0.0000000E+00  0.0000000E+00
00168 -0.73964832743734066E+01 -0.73964832743734066E+01    14     1   0.0000000E+00  0.0000000E+00
00169 -0.73900275113858989E+01 -0.73900275113858989E+01    19     1   0.0000000E+00  0.0000000E+00
00170 -0.73850322306075471E+01 -0.73850322306075471E+01    14     1   0.0000000E+00  0.0000000E+00
00171 -0.73813459528654120E+01 -0.73813459528654120E+01     2     1   0.0000000E+00  0.0000000E+00
00172 -0.73780841133831370E+01 -0.73780841133831370E+01     6     1   0.0000000E+00  0.0000000E+00
00173 -0.73737784702954441E+01 -0.73737784702954441E+01    19     1   0.0000000E+00  0.0000000E+00
00174 -0.73678364716870250E+01 -0.73678364716870250E+01    10     1   0.0000000E+00  0.0000000E+00
00175 -0.73625092389495999E+01 -0.73625092389495999E+01     5     1   0.0000000E+00  0.0000000E+00
00176 -0.73554083456555039E+01 -0.73554083456555039E+01    10     1   0.0000000E+00  0.0000000E+00
00177 -0.73495771224843409E+01 -0.73495771224843409E+01     9     1   0.0000000E+00  0.0000000E+00
00178 -0.73453076988263675E+01 -0.73453076988263675E+01     3     1   0.0000000E+00  0.0000000E+00
00179 -0.73356233141112437E+01 -0.73356233141112437E+01     6     1   0.0000000E+00  0.0000000E+00
00180 -0.73324705344692687E+01 -0.73324705344692687E+01     5     1   0.0000000E+00  0.0000000E+00
00181 -0.73283807472150659E+01 -0.73283807472150659E+01     3     1   0.0000000E+00  0.0000000E+00
00182 -0.73234704665247730E+01 -0.73234704665247730E+01     1     1   0.0000000E+00  0.0000000E+00
00183 -0.73204072112668133E+01 -0.73204072112668133E+01     3     1   0.0000000E+00  0.0000000E+00
00184 -0.73130965271227666E+01 -0.73130965271227666E+01     6     1   0.0000000E+00  0.0000000E+00
00185 -0.73089619105706438E+01 -0.73089619105706438E+01     6     1   0.0000000E+00  0.0000000E+00
00186 -0.73030376306933773E+01 -0.73030376306933773E+01     1     1   0.0000000E+00  0.0000000E+00
00187 -0.72998192880251080E+01 -0.72998192880251080E+01     2     1   0.0000000E+00  0.0000000E+00
00188 -0.72960421256165340E+01 -0.72960421256165340E+01     3     1   0.0000000E+00  0.0000000E+00
00189 -0.72915125096994107E+01 -0.72915125096994107E+01     2     1   0.0000000E+00  0.0000000E+00
00190 -0.72871000421722334E+01 -0.72871000421722334E+01     1     1   0.0000000E+00  0.0000000E+00
00191 -0.72796431461410922E+01 -0.72796431461410922E+01     2     1   0.0000000E+00  0.0000000E+00
00192 -0.72759013458573314E+01 -0.72759013458573314E+01     1     1   0.0000000E+00  0.0000000E+00
00193 -0.72690528939407493E+01 -0.72690528939407493E+01     1     1   0.0000000E+00  0.0000000E+00
00194 -0.72660031696852787E+01 -0.72660031696852787E+01     3     1   0.0000000E+00  0.0000000E+00
00195 -0.72330806847747811E+01 -0.72330806847747811E+01     1     1   0.0000000E+00  0.0000000E+00
00196 -0.72208618662334407E+01 -0.72208618662334407E+01     1     1   0.0000000E+00  0.0000000E+00
00197 -0.71967839837750684E+01 -0.71967839837750684E+01     1     1   0.0000000E+00  0.0000000E+00
00198 -0.71907960352956035E+01 -0.71907960352956035E+01     1     1   0.0000000E+00  0.0000000E+00
00199 -0.71401861227794745E+01 -0.71401861227794745E+01     1     1   0.0000000E+00  0.0000000E+00
00200 -0.71315886606862673E+01 -0.71315886606862673E+01     1     1   0.0000000E+00  0.0000000E+00
